STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PL,Poland,2024,,116.126,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,1995,,77.840,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,1996,,80.568,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,1997,,84.113,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,1998,,88.157,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,1999,,91.601,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2000,,95.097,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2001,,96.945,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2002,,97.693,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2003,,96.784,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2004,,98.515,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2005,,99.285,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2006,,100.899,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2007,,103.428,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2008,,103.758,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2009,,100.518,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2010,,102.265,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2011,,100.513,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2012,,96.441,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2013,,95.492,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2014,,96.200,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2015,,97.729,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2016,,99.688,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2017,,102.992,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2018,,106.027,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2019,,108.938,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2020,,100.000,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2021,,105.559,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2022,,112.933,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2023,,115.884,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2024,,118.115,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,1995,,49.318,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,1996,,51.245,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,1997,,48.760,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,1998,,47.770,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,1999,,47.591,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2000,,48.762,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2001,,51.306,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2002,,54.232,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2003,,55.502,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2004,,61.290,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2005,,64.151,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2006,,69.301,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2007,,74.315,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2008,,81.231,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2009,,76.750,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2010,,73.752,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2011,,77.068,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2012,,78.535,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2013,,78.754,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2014,,81.996,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2015,,84.584,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2016,,87.003,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2017,,94.134,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2018,,99.895,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2019,,103.815,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2020,,100.000,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2021,,105.546,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2022,,109.731,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2023,,112.369,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RO,Romania,2024,,113.283,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,1995,,48.619,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,1996,,51.616,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,1997,,56.227,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,1998,,59.231,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,1999,,53.115,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2000,,56.332,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2001,,60.150,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2002,,64.085,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2003,,67.007,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2004,,71.487,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2005,,75.708,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2006,,78.661,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2007,,84.821,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2008,,89.199,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2009,,86.396,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2010,,87.788,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2011,,87.835,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2012,,87.445,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2013,,87.840,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2014,,86.255,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2015,,87.373,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2016,,89.972,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2017,,92.099,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2018,,96.381,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2019,,100.959,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2020,,100.000,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2021,,107.949,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2022,,110.789,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2023,,115.052,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2024,,119.513,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,1993,,53.482,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,1994,,55.630,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,1995,,57.908,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,1996,,58.895,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,1997,,60.700,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,1998,,63.277,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,1999,,65.935,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2000,,68.989,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2001,,69.928,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2002,,71.521,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2003,,72.866,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2004,,75.911,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2005,,78.032,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2006,,81.680,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2007,,84.315,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2008,,83.536,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2009,,79.981,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2010,,84.581,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2011,,87.257,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2012,,86.895,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2013,,87.884,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I20,"Chain linked volumes, index 2020=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2014,,89.901,,,,,
