geo,TIME_PERIOD,AFC_Bioenergía,AFC_Carbón,AFC_Eólica,AFC_Gas,AFC_Hidráulica,AFC_Nuclear,AFC_Petróleo,AFC_Renovables_total,AFC_Solar,DL_Bioenergía,DL_Carbón,DL_Eólica,DL_Gas,DL_Hidráulica,DL_Nuclear,DL_Petróleo,DL_Renovables_total,DL_Solar,FC_E_Bioenergía,FC_E_Carbón,FC_E_Eólica,FC_E_Gas,FC_E_Hidráulica,FC_E_Nuclear,FC_E_Petróleo,FC_E_Renovables_total,FC_E_Solar,FC_IND_E_Bioenergía,FC_IND_E_Carbón,FC_IND_E_Eólica,FC_IND_E_Gas,FC_IND_E_Hidráulica,FC_IND_E_Nuclear,FC_IND_E_Petróleo,FC_IND_E_Renovables_total,FC_IND_E_Solar,FC_OTH_E_Bioenergía,FC_OTH_E_Carbón,FC_OTH_E_Eólica,FC_OTH_E_Gas,FC_OTH_E_Hidráulica,FC_OTH_E_Nuclear,FC_OTH_E_Petróleo,FC_OTH_E_Renovables_total,FC_OTH_E_Solar,FC_TRA_E_Bioenergía,FC_TRA_E_Carbón,FC_TRA_E_Eólica,FC_TRA_E_Gas,FC_TRA_E_Hidráulica,FC_TRA_E_Nuclear,FC_TRA_E_Petróleo,FC_TRA_E_Renovables_total,FC_TRA_E_Solar,GEP_Bioenergía,GEP_Carbón,GEP_Eólica,GEP_Gas,GEP_Hidráulica,GEP_Nuclear,GEP_Petróleo,GEP_Renovables_total,GEP_Solar,GEP_MAPCHP_Bioenergía,GEP_MAPCHP_Carbón,GEP_MAPCHP_Eólica,GEP_MAPCHP_Gas,GEP_MAPCHP_Hidráulica,GEP_MAPCHP_Nuclear,GEP_MAPCHP_Petróleo,GEP_MAPCHP_Renovables_total,GEP_MAPCHP_Solar,GEP_MAPE_Bioenergía,GEP_MAPE_Carbón,GEP_MAPE_Eólica,GEP_MAPE_Gas,GEP_MAPE_Hidráulica,GEP_MAPE_Nuclear,GEP_MAPE_Petróleo,GEP_MAPE_Renovables_total,GEP_MAPE_Solar,GHP_Bioenergía,GHP_Carbón,GHP_Eólica,GHP_Gas,GHP_Hidráulica,GHP_Nuclear,GHP_Petróleo,GHP_Renovables_total,GHP_Solar,GHP_MAPCHP_Bioenergía,GHP_MAPCHP_Carbón,GHP_MAPCHP_Eólica,GHP_MAPCHP_Gas,GHP_MAPCHP_Hidráulica,GHP_MAPCHP_Nuclear,GHP_MAPCHP_Petróleo,GHP_MAPCHP_Renovables_total,GHP_MAPCHP_Solar,AFC_total,DL_total,FC_E_total,FC_IND_total,FC_TRA_total,FC_OTH_total,PIB_real_MEUR,PIB_real_NAC,PIB_growth_pct,EMI_CH4,EMI_CH4_CO2E,EMI_CO2,EMI_GHG,EMI_N2O,EFF_PEC_EED,CONS_ELECT_ANNUAL,TRANS_AC,TRANS_BUS_TOT,TRANS_CAR,TRANS_SEAV,TRANS_TRN
BE,2016,126562.315,24410.259,312.92,1347.5389999999998,8746.0,111836.853,62932.572,0.0,360.3,1340.203,0.0,7.8100000000000005,0.0,0.0,87.47200000000001,0.0,0.0,9.111,127478.986,11281.499,312.92,1353.411,8746.0,111835.643,47040.451,0.0,360.3,50482.492,11003.746,0.0,1353.411,7184.004000000001,38978.763999999996,37628.023,0.0,0.0,52502.184,277.754,312.92,0.0,1561.995,48841.194,9405.582999999999,0.0,360.3,24494.309,0.0,0.0,0.0,0.0,24015.684999999998,6.844,0.0,0.0,25195.602,0.0,4129.758,0.0,1976.548,108464.60800000001,3706.614,0.0,4000.425,3975.121,0.0,2114.316,0.0,1544.0320000000002,3975.121,0.0,0.0,1302.2350000000001,12251.038,0.0,1801.761,0.0,0.0,66341.357,2868.7599999999998,0.0,2698.19,2474.59,0.0,1463.4589999999998,0.0,666.842,2611.006,0.0,0.0,1391.086,2473.418,0.0,1462.288,0.0,666.842,2473.4179999999997,0.0,0.0,1389.785,336508.758,1444.596,308409.21,146630.44,48516.837999999996,113261.93000000001,459935.5,459935.5,1.2,670.7701,18781.6629,385753.98861999996,423749.37604999996,40.40036,48.45,0.21295555555555556,10.9,9.3,72.9,0.0,6.9
BE,2017,127343.325,21950.487999999998,339.344,1236.528,7031.32,112725.57,60925.008,0.0,310.707,1396.014,0.0,53.888999999999996,0.0,0.0,96.714,0.0,0.0,49.333,128145.51299999999,9946.066,339.213,1236.458,7031.32,112729.26600000002,47269.166,0.0,310.707,50741.21,9774.511999999999,0.0,1236.458,5469.325,38833.489,38047.848,0.0,0.0,50852.455,171.554,339.213,0.0,1561.995,47870.05,9214.473,0.0,310.707,26551.847999999998,0.0,0.0,0.0,0.0,26025.727000000003,6.844,0.0,0.0,26741.038999999997,0.0,4293.768,0.0,2037.935,121386.68,881.902,0.0,4024.3239999999996,3964.812,0.0,2121.814,0.0,1573.554,3964.812,0.0,0.0,1321.448,13889.258,0.0,1958.742,0.0,0.0,77250.329,29.99,0.0,2702.876,2313.835,0.0,1423.368,0.0,752.361,2445.823,0.0,0.0,1348.7820000000002,2308.629,0.0,1418.161,0.0,752.361,2308.629,0.0,0.0,1343.967,331862.29,1595.9499999999998,307007.709,144102.842,52584.418999999994,110320.447,466717.1,466717.1,1.5,656.99634,18395.837460000002,384028.23459,421844.53311,40.56052,48.49,0.22793888888888889,11.6,9.0,72.3,0.0,7.0
BE,2018,130164.76800000001,24183.362999999998,334.00700000000006,1561.768,7921.657,114981.346,63759.125,0.0,290.661,1467.809,0.0,19.395,0.0,0.0,60.918,0.0,0.0,16.921,130871.15400000001,10283.609,334.137,1566.465,7921.267,114932.31199999999,47830.488000000005,0.0,290.79200000000003,53202.043999999994,10140.648000000001,0.0,1561.7459999999999,6359.271000000001,39812.451,40041.135,0.0,0.0,51045.097,142.961,334.137,4.718999999999999,1561.995,49086.503,7782.508,0.0,290.79200000000003,26624.013,0.0,0.0,0.0,0.0,26033.358,6.844,0.0,0.0,25363.195,0.0,4260.029,0.0,2051.993,135670.368,893.616,0.0,3908.5800000000004,4150.926,0.0,2104.944,0.0,1602.138,4150.845,0.0,0.0,1245.535,12403.953999999998,0.0,1936.717,0.0,0.0,85786.318,37.956,0.0,2663.045,2546.642,0.0,1517.348,0.0,704.72,2683.2470000000003,0.0,0.0,1453.437,2541.176,0.0,1511.881,0.0,704.72,2541.105,0.0,0.0,1448.751,343196.69500000007,1565.043,314030.224,151117.295,52664.215,110248.71200000001,475481.9,475481.9,1.9,650.1294800000001,18203.79561,387125.8391,424638.62441,39.50947,46.44,0.2306888888888889,12.0,9.0,71.2,0.0,7.8
BE,2019,121360.122,22947.39,322.943,1664.4440000000002,8397.023,114882.331,58005.475,0.0,282.721,1199.437,0.0,41.002,0.0,0.0,112.984,0.0,0.0,35.926,122410.421,9161.993,323.072,1664.4440000000002,8396.894,114891.15,46339.388,0.0,282.851,48060.595,9067.229,0.0,1646.763,6834.898999999999,37604.651999999995,40545.277,0.0,0.0,47506.303,94.76400000000001,323.072,17.681,1561.995,50894.352,5787.266,0.0,282.851,26843.521999999997,0.0,0.0,0.0,0.0,26392.145,6.844,0.0,0.0,24207.211000000003,0.0,4012.609,0.0,1963.896,158306.56699999998,914.236,0.0,3735.198,4067.888,0.0,1854.244,0.0,1494.8290000000002,4067.4350000000004,0.0,0.0,1098.863,11499.158,0.0,1934.843,0.0,0.0,105228.0,34.208,0.0,2636.335,2920.676,0.0,1684.221,0.0,1101.206,3066.586,0.0,0.0,1312.336,2915.9860000000003,0.0,1679.5349999999999,0.0,1101.206,2915.5930000000003,0.0,0.0,1308.171,327862.44899999996,1389.3489999999997,303470.213,143759.415,53242.511,106468.284,487097.4,487097.4,2.4,645.4748299999999,18072.97492,388410.25223,424640.34613,38.688649999999996,48.4,0.22967777777777776,12.2,9.0,70.8,0.0,7.9
BE,2020,130147.408,19300.047,290.27,1737.146,7885.471,124939.914,51096.665,0.0,294.436,1659.934,0.0,484.479,0.0,0.0,524.569,0.0,0.0,491.24699999999996,131340.32499999998,6655.057999999999,290.401,1744.194,7884.82,124934.629,38421.945,0.0,294.436,47150.960999999996,6566.83,0.0,1737.118,6322.825,36327.03,33848.345,0.0,0.0,45572.485,88.22800000000001,290.401,7.0760000000000005,1561.995,50426.038,4567.232,0.0,294.436,38616.879,0.0,0.0,0.0,0.0,38181.562999999995,6.3660000000000005,0.0,0.0,24669.747,0.0,4235.192999999999,0.0,1849.558,195212.876,814.8929999999999,0.0,3964.343,4850.511,0.0,2416.562,0.0,1312.544,4848.588,0.0,0.0,1572.616,11303.069,0.0,1560.433,0.0,0.0,133330.318,51.077,0.0,2391.727,3404.007,0.0,1741.364,0.0,713.702,3554.971,0.0,0.0,1434.693,3400.0800000000004,0.0,1737.4589999999998,0.0,713.702,3398.51,0.0,0.0,1430.787,335691.35699999996,3160.229,311565.80799999996,131953.109,76804.80799999999,102807.891,463750.9,463750.9,-4.8,634.01338,17752.514779999998,354245.43154,388670.13185,37.19716,43.85,0.22080555555555556,4.3,7.8,80.9,0.0,7.0
BE,2021,140755.03,19087.197,332.835,1339.7050000000002,8658.138,145069.69999999998,51076.649000000005,0.0,277.124,1486.42,0.0,408.332,0.0,0.0,458.31600000000003,0.0,0.0,339.734,142200.19700000001,7684.937,332.835,1338.513,8051.823,145071.117,42150.115,0.0,276.994,49699.398,7564.031999999999,0.0,1332.616,6476.812,39545.191999999995,36646.388,0.0,0.0,50018.58,120.905,332.835,5.896,1575.011,63449.224,5497.361999999999,0.0,276.994,42482.219,0.0,0.0,0.0,0.0,42076.701,6.3660000000000005,0.0,0.0,22085.123,0.0,4413.729,0.0,1521.539,191093.511,443.293,0.0,4313.4490000000005,5014.5109999999995,0.0,2375.326,0.0,966.25,5005.099999999999,0.0,0.0,1820.036,8782.011999999999,0.0,1744.592,0.0,24.366999999999997,125038.937,30.927,0.0,2493.412,4576.348,0.0,2245.888,0.0,986.6610000000001,4741.045,0.0,0.0,1718.454,4554.85,0.0,2224.932,0.0,986.6610000000001,4546.316,0.0,0.0,1701.012,366596.37799999997,2692.802,347106.531,141264.438,84565.286,121276.807,492538.7,492538.7,6.2,632.61198,17713.28559,367057.84115,399856.3569,36.70667,48.75,0.22866666666666666,4.7,7.8,80.9,0.0,6.6
BE,2022,140096.988,18515.921000000002,323.98400000000004,1174.6,8096.209999999999,149762.57,46886.752,0.0,266.581,1124.906,0.0,53.238,0.0,0.0,102.441,0.0,0.0,43.736000000000004,141547.745,6821.9929999999995,324.11400000000003,1173.409,8161.9439999999995,149757.362,34975.414000000004,0.0,266.45,49351.894,6728.048,0.0,1168.693,6853.772999999999,38684.277,30929.142,0.0,0.0,47934.018,93.945,324.11400000000003,4.718,1308.171,67356.39,4039.9049999999997,0.0,266.45,44261.834,0.0,0.0,0.0,0.0,43716.695,6.3660000000000005,0.0,0.0,23179.682,0.0,4686.453,0.0,1863.616,205859.516,537.482,0.0,4197.236,6041.142,0.0,2541.678,0.0,1238.506,6022.896,0.0,0.0,1739.906,8951.921,0.0,1766.148,0.0,25.773,127112.952,56.7,0.0,2457.33,4324.905000000001,0.0,1841.982,0.0,776.441,4473.423,0.0,0.0,1450.8329999999999,4301.372,0.0,1819.073,0.0,776.441,4285.852999999999,0.0,0.0,1431.9579999999999,365123.606,1324.3210000000001,343028.431,133715.827,87984.895,121327.711,513517.7,513517.7,4.3,608.58798,17040.54352,345068.11339,376083.03732999996,34.40437,45.22,0.34865555555555555,10.5,8.6,72.7,0.0,8.3
BE,2023,137733.72400000002,16055.575,271.526,1264.186,7550.161999999999,154346.86,37689.12,0.0,227.791,1071.2530000000002,0.0,16.662,0.0,0.0,45.168000000000006,0.0,0.0,13.927999999999999,139502.279,5523.880999999999,271.397,1304.312,7550.293,154336.175,30291.582000000002,0.0,227.791,46944.515,5446.273,0.0,1300.774,6242.122,37548.611,27387.936,0.0,0.0,47622.373,77.608,271.397,3.5380000000000003,1308.171,72411.807,2897.328,0.0,227.791,44935.39,0.0,0.0,0.0,0.0,44375.755,6.3180000000000005,0.0,0.0,17891.28,0.0,4527.598,0.0,2014.036,239657.18,410.02400000000006,0.0,4009.328,6281.218,0.0,2586.1949999999997,0.0,1435.317,6267.972999999999,0.0,0.0,1658.8390000000002,4073.333,0.0,1589.955,0.0,27.179,152556.44400000002,34.208,0.0,2350.49,5006.91,0.0,1568.894,0.0,685.1949999999999,5179.444,0.0,0.0,1271.984,4984.4490000000005,0.0,1547.026,0.0,685.1949999999999,4973.3910000000005,0.0,0.0,1253.631,355138.9440000001,1147.0110000000002,339007.71,124870.231,89317.46299999999,124820.01299999999,519688.6,519688.6,1.2,604.13353,16915.55866,327790.74328,357629.62234999996,33.22319,42.05,0.3569555555555556,11.6,9.1,71.0,0.0,8.3
BG,1990,9399.304,57809.95,0.0,34518.037,0.0,9399.304,110663.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9399.304,55885.312999999995,0.0,8358.498,0.0,9399.304,85840.873,0.0,0.0,0.0,27593.555,0.0,2035.264,0.0,0.0,42198.457,0.0,0.0,9399.304,28291.759000000002,0.0,6323.234,0.0,9399.304,43642.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.511,0.0,73321.6,0.0,15276.31,122655.645,0.0,0.0,0.0,932.511,0.0,5941.828,0.0,0.0,49113.804000000004,0.0,0.0,0.0,0.0,0.0,67154.844,0.0,15276.31,67154.844,0.0,0.0,0.0,1798.8980000000001,0.0,13591.958999999999,0.0,0.0,56479.13,0.0,0.0,0.0,1798.8980000000001,0.0,9873.109,0.0,0.0,23855.566,0.0,0.0,221790.14,0.0,168883.29200000002,71827.276,0.0,97056.01800000001,,,,1162.0008400000002,32535.95345,309268.28933,358195.95812,61.83177,,,,,,,
BG,1991,6247.979,40529.502,0.0,22990.189,0.0,6247.979,67986.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.299,0.0,0.0,6247.979,39819.779,0.0,10186.516,0.0,6247.979,59963.527,0.0,0.0,520.665,12349.909000000001,0.0,3003.865,0.0,520.665,21707.650999999998,0.0,0.0,5727.314,27398.147,0.0,7023.401,0.0,5727.314,37817.017,0.0,0.0,0.0,71.723,0.0,159.251,0.0,0.0,438.8589999999999,0.0,0.0,0.0,993.4290000000001,0.0,67656.245,0.0,21255.626,126362.258,0.0,0.0,0.0,993.4290000000001,0.0,8120.811,0.0,0.0,58382.682,0.0,0.0,0.0,0.0,0.0,59254.274999999994,0.0,21255.626,59254.274,0.0,0.0,0.0,1916.047,0.0,14070.971000000001,0.0,0.0,65083.119,0.0,0.0,0.0,1916.047,0.0,11804.775,0.0,0.0,35029.036,0.0,0.0,144002.149,234.299,122465.78,38102.755,669.8329999999999,83693.193,,,,1059.69864,29671.391750000003,245677.64221,288066.54877,47.947900000000004,,,,,,,
BG,1992,8519.388,36693.626000000004,0.0,2505.9889999999996,0.0,7673.3,44101.284,0.0,0.0,20.45,0.0,0.0,107.423,0.0,0.0,228.914,0.0,0.0,8186.162,37928.626000000004,0.0,11506.352,0.0,7340.074,69043.397,0.0,0.0,1151.865,9084.682,0.0,2003.279,0.0,566.223,16666.009,0.0,0.0,7034.298,28748.355,0.0,9396.749,0.0,6773.851000000001,51979.70300000001,0.0,0.0,0.0,95.58900000000001,0.0,106.32400000000001,0.0,0.0,397.68499999999995,0.0,0.0,0.0,993.4290000000001,0.0,61573.837,0.0,17834.858,104764.556,0.0,0.0,0.0,937.197,0.0,8364.482,0.0,0.0,39010.820999999996,0.0,0.0,0.0,56.232,0.0,52993.799,0.0,17834.858,59647.897,0.0,0.0,995.7719999999999,1857.472,0.0,19281.523999999998,0.0,995.7719999999999,53957.81,0.0,0.0,0.0,1808.009,0.0,15851.645,0.0,0.0,31121.445,0.0,0.0,99493.587,356.787,134004.611,29472.057999999997,599.598,103932.956,,,,1043.8428,29227.48829,230797.47691,270726.80634999997,40.3403,,,,,,,
BG,1993,7762.116,44615.174,0.0,4021.687999999999,0.0,6807.6939999999995,38902.606,0.0,0.0,23.052,0.0,0.0,0.0,0.0,2.604,0.0,0.0,0.0,7313.042,44654.739,0.0,11464.985,0.0,6358.62,67549.941,0.0,0.0,931.367,10163.337,0.0,1692.636,0.0,286.366,17103.269,0.0,0.0,6381.675,34418.889,0.0,9636.131,0.0,6072.255,50113.035,0.0,0.0,0.0,72.512,0.0,136.21699999999998,0.0,0.0,333.637,0.0,0.0,0.0,923.139,0.0,58565.435,0.0,16747.708,101765.526,0.0,0.0,0.0,885.651,0.0,6935.257,0.0,0.0,37314.494,0.0,0.0,0.0,37.488,0.0,51208.438,0.0,16747.708,57975.001000000004,0.0,0.0,1128.541,1779.3719999999998,0.0,14546.077000000001,0.0,1128.541,83817.946,0.0,0.0,0.0,1710.384,0.0,12385.317,0.0,0.0,60445.295,0.0,0.0,102109.278,25.656,137341.327,30176.975,542.366,106621.98500000002,,,,957.04609,26797.42065,234564.46013,271146.21534,36.88685,,,,,,,
BG,1994,8742.749,38190.685,0.0,6156.98,0.0,7721.461,50509.445,0.0,0.0,38.725,0.0,0.0,0.0,0.0,16.921,0.0,0.0,0.0,8412.128,38252.855,0.0,8376.073999999999,0.0,7390.839,61494.01499999999,0.0,0.0,1032.577,13141.562,0.0,1756.377,0.0,335.829,24669.64,0.0,0.0,7379.55,25038.507,0.0,6533.503000000001,0.0,7055.01,36599.248,0.0,0.0,0.0,72.787,0.0,86.193,0.0,0.0,225.128,0.0,0.0,0.0,618.55,0.0,65589.725,0.0,12146.072,92482.591,0.0,0.0,0.0,585.748,0.0,7460.087,0.0,0.0,26405.523,0.0,0.0,0.0,32.802,0.0,57623.552,0.0,12146.072,59690.070999999996,0.0,0.0,1185.815,1148.066,0.0,15727.986,0.0,1185.815,71730.709,0.0,0.0,0.0,1128.541,0.0,13331.626,0.0,0.0,46436.804000000004,0.0,0.0,111321.31999999999,55.646,123925.911,40935.985,384.108,82605.818,,,,805.0642600000001,22541.939420000002,220823.74314,252949.40671,36.11608,,,,,,,
BG,1995,11219.282,36612.709,0.0,4570.191000000001,0.0,10247.987000000001,49186.29,0.0,0.0,26.63,0.0,0.0,0.0,0.0,15.620000000000001,0.0,0.0,0.0,10672.582999999999,37500.204,0.0,7735.703,0.0,9701.29,55817.426999999996,0.0,0.0,1028.205,15695.189999999999,0.0,1710.326,0.0,348.845,27708.856,0.0,0.0,9644.379,21707.995000000003,0.0,5965.308,0.0,9352.444,27881.939,0.0,0.0,0.0,97.019,0.0,60.069,0.0,0.0,226.635,0.0,0.0,0.0,538.888,0.0,70238.222,0.0,20374.66,91967.133,0.0,0.0,0.0,506.086,0.0,7806.85,0.0,0.0,19653.019,0.0,0.0,0.0,32.802,0.0,61986.202999999994,0.0,20374.66,66723.733,0.0,0.0,1106.413,1034.821,0.0,16601.402000000002,0.0,1106.413,60554.635,0.0,0.0,0.0,976.246,0.0,14007.189,0.0,0.0,34825.975999999995,0.0,0.0,111836.459,42.25,121427.207,46491.422,383.723,74552.065,37812.7,73954.0,,814.4136,22803.12034,224216.46247,256342.4864,35.12509,,,,,,,
BG,1996,12765.399,40999.206999999995,0.0,10762.377,0.0,11798.268,57392.227999999996,0.0,0.0,41.389,0.0,0.0,0.0,0.0,28.636,0.0,0.0,0.0,11672.003,40588.229999999996,0.0,11223.885,0.0,10704.871,61165.159,0.0,0.0,909.0139999999999,15027.182,0.0,1601.772,0.0,255.125,25660.876,0.0,0.0,10762.989,25512.408000000003,0.0,9551.426000000001,0.0,10449.744999999999,35320.731,0.0,0.0,0.0,48.642,0.0,70.688,0.0,0.0,183.554,0.0,0.0,0.0,674.782,0.0,68987.064,0.0,27066.246,91620.369,0.0,0.0,0.0,646.6659999999999,0.0,6640.04,0.0,0.0,17174.134,0.0,0.0,0.0,28.116,0.0,61906.541000000005,0.0,27066.246,67539.095,0.0,0.0,1106.413,1297.757,0.0,17257.44,0.0,1106.413,69167.734,0.0,0.0,0.0,1244.3899999999999,0.0,14579.920999999998,0.0,0.0,36554.584,0.0,0.0,133717.479,70.025,135354.148,43453.969,302.884,91597.299,39781.0,77803.6,5.2,816.5757600000001,22864.091249999998,227528.48118,259501.71246999997,34.30427,,,,,,,
BG,1997,13011.417,37310.789,0.0,-23668.463000000003,1118.128,13011.417,44392.478,0.0,0.0,52.066,0.0,0.0,0.0,0.0,52.066,0.0,0.0,0.0,12762.798999999999,37712.742,0.0,10649.438999999998,1118.128,12762.798999999999,74427.641,0.0,0.0,2600.721,14696.663999999999,0.0,1395.9940000000001,1118.128,2600.721,41695.175,0.0,0.0,10162.078,23016.076999999997,0.0,9253.445,0.0,10162.078,32732.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.1480000000001,0.0,70228.84999999999,0.0,25529.244,106278.129,0.0,0.0,0.0,604.492,0.0,6040.2339999999995,0.0,0.0,15388.774000000001,0.0,0.0,0.0,14.058,0.0,62651.613,0.0,25529.244,84118.109,0.0,0.0,0.0,1163.686,0.0,18920.964,0.0,0.0,47824.376,0.0,0.0,0.0,1163.686,0.0,18572.118000000002,0.0,0.0,46643.769,0.0,0.0,85175.766,104.132,149433.548,64107.403000000006,0.0,85326.144,34165.7,66821.3,-14.1,781.6108300000001,21884.822959999998,219458.74951,250002.81306000001,32.56253,,,,,,,
BG,1998,22303.984,36567.486,0.0,-38046.505000000005,173.121,22303.984,21139.619000000002,0.0,0.0,143.183,0.0,0.0,0.0,0.0,143.183,0.0,0.0,0.0,22267.538,38271.102,0.0,7677.966,173.121,22267.538,65802.398,0.0,0.0,2456.237,13119.079999999998,0.0,1116.795,173.121,2456.237,33887.591,0.0,0.0,19811.301,25152.022,0.0,6561.171,0.0,19811.301,31914.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.5639999999999,0.0,67956.148,9.372,28753.201999999997,102566.82999999999,0.0,0.0,0.0,627.922,0.0,5323.278,0.0,0.0,14545.295999999998,0.0,0.0,0.0,0.0,0.0,61822.194,0.0,28753.201999999997,82974.728,0.0,0.0,0.0,1223.563,0.0,17534.693,1.302,0.0,45840.643000000004,0.0,0.0,0.0,1209.245,0.0,17116.86,0.0,0.0,43713.727999999996,0.0,0.0,64441.689,286.366,156459.663,53209.061,0.0,103250.60400000002,35460.3,69353.3,3.8,731.34061,20477.52707,211628.55714,239331.56247,27.11709,,,,,,,
BG,1999,22963.928,25996.561999999998,0.0,-14127.17,84.608,22963.928,38679.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22963.928,24012.949,0.0,5900.6849999999995,84.608,22963.928,50891.869,0.0,0.0,2102.185,8761.297,0.0,602.758,84.608,2102.185,30252.313,0.0,0.0,20861.742,15251.652,0.0,5297.927,0.0,20861.742,20639.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956.857,0.0,59319.878,135.894,25604.22,90542.593,0.0,0.0,0.0,2558.548,0.0,2816.277,0.0,0.0,13162.93,0.0,0.0,0.0,0.0,0.0,56203.698000000004,0.0,25604.22,72876.431,0.0,0.0,0.0,4947.618,0.0,11975.294,15.620000000000001,0.0,41840.635,0.0,0.0,0.0,4933.3009999999995,0.0,11881.575,0.0,0.0,41197.614,0.0,0.0,96561.52100000001,0.0,126817.967,43905.346,0.0,82912.61899999999,32483.0,63530.3,-8.4,685.39471,19190.871700000003,182549.01665,209212.31331,27.98796,,,,,,,
BG,2000,29785.940000000002,22432.561999999998,0.0,5337.732,450.375,29785.940000000002,49190.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29808.068,19905.067000000003,0.0,2421.7599999999998,450.375,29808.068,45846.833,0.0,0.0,1845.757,8680.67,0.0,350.394,450.375,1845.757,32504.192,0.0,0.0,27962.311,11224.398000000001,0.0,2071.3650000000002,0.0,27962.311,13342.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3036.518,0.0,62698.473,70.28999999999999,24657.65,93457.276,0.0,0.0,0.0,2760.045,0.0,3786.275,0.0,0.0,16433.748,0.0,0.0,0.0,0.0,0.0,58912.197,0.0,24657.65,73045.127,0.0,0.0,0.0,5332.911,0.0,12227.815999999999,9.111,0.0,44581.936,0.0,0.0,0.0,5318.592000000001,0.0,12188.766,0.0,0.0,43957.137,0.0,0.0,136982.672,0.0,128240.171,45677.145,0.0,82563.02600000001,33973.1,66444.6,4.6,688.13745,19267.78854,176366.70051,203345.79265,28.798769999999998,,,,,,,
BG,2001,29585.484,22373.126,0.0,5099.107,39.05,29585.484,57434.846999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29421.474000000002,19518.78,0.0,1836.152,39.05,29421.474000000002,52605.75,0.0,0.0,3140.9120000000003,12271.435,0.0,385.177,39.05,3140.9120000000003,43796.199,0.0,0.0,26280.563000000002,7247.345,0.0,1450.976,0.0,26280.563000000002,8809.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3439.5119999999997,0.0,67295.424,0.0,15473.12,112360.537,0.0,0.0,0.0,3233.3289999999997,0.0,4029.947,0.0,0.0,18359.688,0.0,0.0,0.0,0.0,0.0,63265.477,0.0,15473.12,89722.54500000001,0.0,0.0,0.0,6245.376,0.0,12644.348,1.302,0.0,48083.408,0.0,0.0,0.0,6231.058,0.0,12636.539,0.0,0.0,47681.194,0.0,0.0,144117.098,0.0,132842.68,62773.685,0.0,70068.997,35272.1,68985.2,3.8,625.95533,17526.669159999998,197177.17019,222574.00165,29.29927,,,,,,,
BG,2002,34844.2,28090.013,0.0,6233.478000000001,139.278,34844.2,50169.181000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34842.899,24839.502,0.0,3053.5519999999997,139.278,34842.899,56703.041,0.0,0.0,3278.8869999999997,12327.84,0.0,1025.575,139.278,3278.8869999999997,39192.371,0.0,0.0,31564.01,12511.662,0.0,2027.9769999999999,0.0,31564.01,17510.670000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3289.561,0.0,59315.192,51.546,19831.086000000003,98714.95,0.0,0.0,0.0,3097.436,0.0,3308.305,0.0,0.0,16555.583,0.0,0.0,0.0,0.0,0.0,56006.886999999995,0.0,19831.086000000003,78059.131,0.0,0.0,0.0,5972.026,0.0,12463.417000000001,0.0,0.0,47826.98,0.0,0.0,0.0,5972.026,0.0,12449.099,0.0,0.0,47599.188,0.0,0.0,154320.35,0.0,154421.17099999997,59242.837999999996,0.0,95178.329,37343.3,73036.0,5.9,664.9643000000001,18619.14054,184025.4416,210389.94977,28.70868,,,,,,,
